,gold,characters,hypothesis,value
164442,Наши В Космосе 55 лет,НашиВКосмосе55лет,Наши В Космосе 55 лет,71.54925537109375
156751,470 Кинологический Центр,470КинологическийЦентр,470 Кинологический Центр,71.66480255126953
28018,Екатеринбург ММПО,ЕкатеринбургММПО,Екатеринбург ММПО,71.82770538330078
27107,Дни Воинской Славы,ДниВоинскойСлавы,Дни Воинской Славы,71.85517120361328
170008,лучший почтальон 2014,лучшийпочтальон2014,лучший почталь он 2014,72.16035461425781
71220,Снайперский Биатлон,СнайперскийБиатлон,Снайперский Биатлон,72.37278747558594
142869,сертификационные испытания,сертификационныеиспытания,сертификационные испытания,72.40528869628906
95759,день памяти и скорби,деньпамятиискорби,день памяти искорби,72.4688720703125
166522,Снайперский Рубеж 2018,СнайперскийРубеж2018,Снайперский Рубеж 2018,72.51216125488281
77165,Тихоокеанский Флот,ТихоокеанскийФлот,Тихоокеанский Флот,72.6004638671875
42222,Международная Деятельность,МеждународнаяДеятельность,Между народная Деятельность,73.21440124511719
94510,день защитника отечества,деньзащитникаотечества,день защитника отечества,73.2451171875
80744,Чернобыльская Трагедия,ЧернобыльскаяТрагедия,Черно быльская Трагедия,73.31673431396484
118484,научная рота мчс,научнаяротамчс,научная ротамч с,73.46347045898438
98893,дядя степа полицейский,дядястепаполицейский,дядя степа полицейский,73.54266357421875
53817,Парашютная Подготовка,ПарашютнаяПодготовка,Парашютная Подготовка,73.80796813964844
125250,памятник почтальону,памятникпочтальону,памятник почтальону,73.82132720947266
124802,открытка ко дню матери,открыткакоднюматери,открыт как одню матери,73.8770980834961
155868,19 января _ день _ спасателя,19января_день_спасателя,19 января_день_спасателя,74.33422088623047
117590,на работу на велосипеде,наработунавелосипеде,на работу на велосипеде,74.40574645996094
165609,Почта России _ ДМСЕ 2017,ПочтаРоссии_ДМСЕ2017,Почта России_ДМСЕ 2017,74.42052459716797
45287,Мое Почтовое Хобби,МоеПочтовоеХобби,Мое Почтовое Хобби,74.54528045654297
137394,проспект вернадского,проспектвернадского,проспект вернадского,74.5679702758789
155360,100 лет московской милиции,100летмосковскоймилиции,100 лет московской милиции,74.75237274169922
56115,Поисково Спасательные Операции,ПоисковоСпасательныеОперации,Поисково Спасательные Операции,75.08722686767578
57333,Полицейский Дед Мороз,ПолицейскийДедМороз,Полицейский ДедМороз,75.12686920166016
57616,Полицейский дед Мороз,ПолицейскийдедМороз,Полицейский дедМороз,75.18814849853516
101721,знаменитый почтальон,знаменитыйпочтальон,знаменитый почталь он,75.19668579101562
161947,Кубок конфедераций 2017,Кубокконфедераций2017,Кубок конфедераций 2017,75.39531707763672
100430,зарядка со стражем порядка,зарядкасостражемпорядка,зарядка состражем порядка,75.58036041259766
152938,четвероногие спасатели,четвероногиеспасатели,четвероногие спасатели,75.69165802001953
74635,Столичные Огнеборцы,СтоличныеОгнеборцы,Столичные Огнеборцы,75.83937072753906
112798,международный женский день,международныйженскийдень,между народный женский день,75.97592163085938
126087,письма Деду Морозу,письмаДедуМорозу,письма Деду Морозу,76.30609130859375
126890,письмо Деду Морозу,письмоДедуМорозу,письмо Деду Морозу,76.50730895996094
167041,Созвездие Мужества 2017,СозвездиеМужества2017,Соз вездие Мужества 2017,76.51482391357422
140966,самый читающий школьник,самыйчитающийшкольник,самый читающий школьник,76.5333023071289
101398,знаменитые почтальоны,знаменитыепочтальоны,знаменитые почтальоны,76.60028076171875
19760,Двусторонние Встречи,ДвусторонниеВстречи,Дву сторонние В стречи,76.76335144042969
62351,Почтовый Привет Из Артека,ПочтовыйПриветИзАртека,Почтовый Привет Из Артека,77.05453491210938
43804,Международный Женский День,МеждународныйЖенскийДень,Между народный Женский День,77.2188720703125
168589,байкал мотор шоу 2016,байкалмоторшоу2016,байкал моторшоу 2016,77.45864868164062
40590,Маленькая спасенная жизнь,Маленькаяспасеннаяжизнь,Маленькая спасенная жизнь,77.48163604736328
65536,Режиссер Моё Призвание,РежиссерМоёПризвание,Режиссер Моё Призвание,77.5008544921875
10238,Военная Академия РВСН,ВоеннаяАкадемияРВСН,Военная Академия РВСН,77.55867767333984
130220,полицейский Дед Мороз,полицейскийДедМороз,полицейский ДедМороз,77.61192321777344
82693,Это Фиаско Братан,ЭтоФиаскоБратан,Это Фиаско Братан,77.62202453613281
166072,Россоюзспас 10,Россоюзспас10,Россою зспас 1 0,77.93630981445312
18,Ёлка В Зазеркалье,ЁлкаВЗазеркалье,Ёлка В Зазеркалье,78.0568618774414
46546,Мотострелковые Войска,МотострелковыеВойска,Мот острелковые Войска,78.56001281738281
8393,Ветераны Пожарной Охраны,ВетераныПожарнойОхраны,Ветераны Пожарной Охраны,78.56390380859375
136609,прогулка с почтальоном,прогулкаспочтальоном,прогулка с почтальоном,78.80143737792969
171393,цифра дня _ Почта России,цифрадня_ПочтаРоссии,цифра дня_Почта России,78.87083435058594
139011,розыгрыш Почты России,розыгрышПочтыРоссии,розыгрыш Почты России,79.91583251953125
39857,Магомед Нурбагандов,МагомедНурбагандов,Магомед Нурбагандов,79.98326873779297
114542,москворечье сабурово,москворечьесабурово,москво речье сабурово,80.13804626464844
168955,важно _ знать _ Почта России,важно_знать_ПочтаРоссии,важно_знать_Почта России,80.23410034179688
162612,Лучший Посткроссер 2016,ЛучшийПосткроссер2016,Лучший Посткроссер 2016,80.74259185791016
121084,обязательно к прослушиванию,обязательнокпрослушиванию,обязательнок прослушиванию,80.97019958496094
56880,Покорители стихий МЧС,ПокорителистихийМЧС,Покорителистихий МЧС,80.97968292236328
40149,Маленькая Спасенная Жизнь,МаленькаяСпасеннаяЖизнь,Маленькая Спасенная Жизнь,81.54524993896484
81803,Чрезвычайный Блогер,ЧрезвычайныйБлогер,Чрезвычайный Блогер,81.92796325683594
62844,Почтовый Привет Из Петербурга,ПочтовыйПриветИзПетербурга,Почтовый Привет Из Петербурга,82.84614562988281
42704,Международное Сотрудничество,МеждународноеСотрудничество,Между народное Сотрудничество,83.0451889038086
34960,Комплекс Городского Хозяйства,КомплексГородскогоХозяйства,Комплекс Городского Хозяйства,83.2492904663086
79678,Центральный Военный Оркестр,ЦентральныйВоенныйОркестр,Центральный Военный Оркестр,83.52598571777344
11486,Военно Патриотическое Воспитание,ВоенноПатриотическоеВоспитание,Военно Патриотическое Воспитание,83.69621276855469
129047,покорители стихий МЧС,покорителистихийМЧС,покорители стихий МЧС,84.11941528320312
29074,Зарядка Со Стражем Порядка,ЗарядкаСоСтражемПорядка,Зарядка СоСтражем Порядка,84.68531799316406
25715,Департамент ГОЧСиПБ,ДепартаментГОЧСиПБ,Де партамент ГОЧ СиПБ,85.18807983398438
124027,открытка Ко Дню Матери,открыткаКоДнюМатери,открытка КоДню Матери,86.26443481445312
16438,Всероссийский День Посадки Леса,ВсероссийскийДеньПосадкиЛеса,Все российский День Посадки Леса,86.45226287841797
41610,Мастера Артиллерийского Огня,МастераАртиллерийскогоОгня,Мастера Артиллерийского Огня,86.94999694824219
164155,Морское Взаимодействие 2017,МорскоеВзаимодействие2017,Морское В за и модействие 2017,87.3775634765625
44794,Мир Любимых Мультфильмов,МирЛюбимыхМультфильмов,Мир Любимых Мульт фильмов,87.4608154296875
163076,Маленькая _ спасенная _ жизнь,Маленькая_спасенная_жизнь,Маленькая_спасенная_жизнь,88.42477416992188
170167,место _ встречи _ изменить _ нельзя,место_встречи_изменить_нельзя,место_встречи_изменить_нельзя,104.74945068359375
58565,Посткроссеры Выбирают Спорт,ПосткроссерыВыбираютСпорт,Посткрос серы Выбирают Спорт,110.26404571533203
